"NO","Kirkja",62.31851,-6.31646,40
"NO","Klaksvík",62.22655,-6.58901,88
"NO","Kunoy",62.30388,-6.64754,358
"NO","Viðareiði",62.35999,-6.5313,123
"OS","Eiði",62.2993,-7.09245,-9999
"OS","Eystur",62.20907,-6.75247,291
"OS","Fuglafjørður",62.24398,-6.81395,30
"OS","Leirvík",62.20992,-6.69284,55
"OS","Norðragøta",62.20071,-6.74191,134
"OS","Runavík",62.10892,-6.72123,101
"OS","Saltangará",62.11647,-6.71797,101
"OS","Strendur",62.10729,-6.75721,-9999
"OS","Toftir",62.0928,-6.73475,49
"SA","Sandur",61.8425,-6.80778,113
"SA","Skálavík",61.83141,-6.6623,12
"SA","Skopun",61.90285,-6.88234,68
"SA","Skúvoy",61.77103,-6.80501,20
"ST","Argir",61.99595,-6.77154,75
"ST","Hoyvík",62.03407,-6.78127,76
"ST","Kollafjørður",62.11167,-6.91067,31
"ST","Tórshavn",62.00973,-6.77164,1
"ST","Vestmanna",62.15354,-7.17291,142
"ST","Ytri Skáli",62.15853,-6.78301,19
"SU","Hov",61.50684,-6.75993,34
"SU","Hvalba",61.60237,-6.96063,145
"SU","Porkeri",61.48135,-6.74497,-9999
"SU","Tvøroyri",61.55557,-6.81109,46
"SU","Vágur",61.47324,-6.81185,144
"VG","Miðvágur",62.05111,-7.19389,105
"VG","Sandavágur",62.05372,-7.14982,38
"VG","Sørvágur",62.07203,-7.30749,79
